variant_id,category,sample_min,enter_ratio,persistence_min,noise_sigma_mph,noise_seed,baseline_episode_id,link_id,matched,iou,variant_episode_id,delta_t0_min,delta_T2_min,delta_t3_min,delta_P_min
threshold_r0.70_p20,threshold_persistence,5,0.7,20,0.0,,L405S-030-2025-06-04-E1,L405S-030,True,1.0,threshold_r0.70_p20:L405S-030:E3,0.0,0.0,0.0,0.0
threshold_r0.70_p20,threshold_persistence,5,0.7,20,0.0,,L405S-058-2025-06-03-E1,L405S-058,True,1.0,threshold_r0.70_p20:L405S-058:E1,0.0,0.0,0.0,0.0
threshold_r0.70_p20,threshold_persistence,5,0.7,20,0.0,,L405S-058-2025-06-04-E1,L405S-058,True,1.0,threshold_r0.70_p20:L405S-058:E2,0.0,0.0,0.0,0.0
threshold_r0.70_p20,threshold_persistence,5,0.7,20,0.0,,L405S-058-2025-06-04-E2,L405S-058,True,1.0,threshold_r0.70_p20:L405S-058:E3,0.0,0.0,0.0,-6.661338147750939e-15
threshold_r0.70_p20,threshold_persistence,5,0.7,20,0.0,,L405S-058-2025-06-05-E1,L405S-058,True,1.0,threshold_r0.70_p20:L405S-058:E4,0.0,0.0,0.0,0.0
threshold_r0.70_p20,threshold_persistence,5,0.7,20,0.0,,L405S-115-2025-06-02-E1,L405S-115,True,1.0,threshold_r0.70_p20:L405S-115:E1,0.0,0.0,0.0,0.0
threshold_r0.70_p20,threshold_persistence,5,0.7,20,0.0,,L405S-115-2025-06-02-E2,L405S-115,True,1.0,threshold_r0.70_p20:L405S-115:E2,0.0,0.0,0.0,0.0
threshold_r0.70_p20,threshold_persistence,5,0.7,20,0.0,,L405S-115-2025-06-03-E1,L405S-115,True,1.0,threshold_r0.70_p20:L405S-115:E3,0.0,0.0,0.0,0.0
threshold_r0.70_p20,threshold_persistence,5,0.7,20,0.0,,L405S-115-2025-06-04-E1,L405S-115,True,1.0,threshold_r0.70_p20:L405S-115:E4,0.0,0.0,0.0,0.0
threshold_r0.70_p20,threshold_persistence,5,0.7,20,0.0,,L405S-115-2025-06-05-E1,L405S-115,True,1.0,threshold_r0.70_p20:L405S-115:E5,0.0,0.0,0.0,0.0
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-012-2025-06-02-E1,L405S-012,True,0.9283535045273116,threshold_r0.75_p10:L405S-012:E1,-5.746493683333333,0.0,4.9480884666666665,10.694582150000027
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-012-2025-06-03-E1,L405S-012,True,0.9512199286963482,threshold_r0.75_p10:L405S-012:E2,-5.447494466666667,0.0,4.6687500166666664,10.116244483333316
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-012-2025-06-03-E2,L405S-012,True,0.8319986407399235,threshold_r0.75_p10:L405S-012:E3,-2.008823533333333,0.0,3.1757191000000002,5.184542633333332
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-012-2025-06-04-E1,L405S-012,True,0.8952015890612701,threshold_r0.75_p10:L405S-012:E4,-11.97166875,0.0,5.385842883333334,17.357511633333367
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-012-2025-06-05-E1,L405S-012,True,0.9366470513850651,threshold_r0.75_p10:L405S-012:E5,-6.341133,0.0,4.855978266666667,11.197111266666653
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-018-2025-06-02-E1,L405S-018,True,0.5552503411809478,threshold_r0.75_p10:L405S-018:E2,-3.8116279166666667,0.0,13.387161083333332,17.198789
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-018-2025-06-03-E1,L405S-018,True,0.5894251318762088,threshold_r0.75_p10:L405S-018:E3,-57.12775735,0.0,4.773166016666667,61.90092336666665
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-018-2025-06-03-E2,L405S-018,True,0.9615902714938036,threshold_r0.75_p10:L405S-018:E4,-2.4119718166666666,0.0,3.004385966666667,5.416357783333323
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-018-2025-06-04-E1,L405S-018,True,0.8028382868821574,threshold_r0.75_p10:L405S-018:E6,-4.748803833333333,0.0,3.26286765,8.011671483333334
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-018-2025-06-05-E1,L405S-018,True,0.8921289597833355,threshold_r0.75_p10:L405S-018:E7,-11.479166666666666,0.0,3.98255815,15.461724816666695
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-018-2025-06-05-E2,L405S-018,True,0.7679241235611706,threshold_r0.75_p10:L405S-018:E8,-3.96438955,0.0,4.917717083333333,8.882106633333334
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-028-2025-06-03-E1,L405S-028,True,0.897909862864023,threshold_r0.75_p10:L405S-028:E1,-3.3212394,0.0,3.6944444499999998,7.015683850000007
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-028-2025-06-03-E2,L405S-028,True,0.8679150134082183,threshold_r0.75_p10:L405S-028:E2,-3.3221153833333332,0.0,18.959273183333334,22.28138856666666
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-028-2025-06-04-E1,L405S-028,True,0.9210423396880643,threshold_r0.75_p10:L405S-028:E3,-3.8155172333333334,0.0,4.798032416666667,8.61354965
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-028-2025-06-04-E2,L405S-028,True,0.9305706817699061,threshold_r0.75_p10:L405S-028:E4,-4.4830044,0.0,2.6992187666666667,7.182223166666675
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-028-2025-06-05-E1,L405S-028,True,0.9234219798308678,threshold_r0.75_p10:L405S-028:E5,-2.800724633333333,0.0,4.054332633333334,6.855057266666673
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-030-2025-06-02-E1,L405S-030,True,0.812896239768918,threshold_r0.75_p10:L405S-030:E1,-2.9329631833333334,0.0,7.1459854,10.078948583333338
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-030-2025-06-03-E1,L405S-030,True,0.8895989806086392,threshold_r0.75_p10:L405S-030:E2,-2.9226694833333338,0.0,3.1993243333333337,6.1219938166666665
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-030-2025-06-04-E1,L405S-030,True,0.897485210931516,threshold_r0.75_p10:L405S-030:E4,-3.8319444333333332,0.0,2.6326335999999997,6.464578033333332
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-058-2025-06-03-E1,L405S-058,True,0.9060327063305077,threshold_r0.75_p10:L405S-058:E1,-4.9160839166666666,0.0,12.579487166666667,17.495571083333328
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-058-2025-06-04-E1,L405S-058,True,0.9411857592319479,threshold_r0.75_p10:L405S-058:E3,-5.845298283333333,0.0,3.7679738499999997,9.613272133333295
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-058-2025-06-04-E2,L405S-058,True,0.9528406761389848,threshold_r0.75_p10:L405S-058:E5,-2.3857142833333334,0.0,0.5404530833333333,2.92616736666667
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-058-2025-06-05-E1,L405S-058,True,0.9207085820769949,threshold_r0.75_p10:L405S-058:E6,-10.636363633333334,0.0,2.42028985,13.056653483333314
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-115-2025-06-02-E1,L405S-115,True,0.9271105537896402,threshold_r0.75_p10:L405S-115:E1,-1.5307026166666666,0.0,4.671381566666667,6.202084183333327
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-115-2025-06-02-E2,L405S-115,True,0.8930187657204676,threshold_r0.75_p10:L405S-115:E2,-1.3654807833333333,0.0,5.13073865,6.496219433333341
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-115-2025-06-03-E1,L405S-115,True,0.9818757041479452,threshold_r0.75_p10:L405S-115:E3,-1.32472015,0.0,2.6449499,3.969670049999987
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-115-2025-06-04-E1,L405S-115,True,0.9736951107025894,threshold_r0.75_p10:L405S-115:E4,-1.6029948,0.0,3.1142544,4.717249199999989
threshold_r0.75_p10,threshold_persistence,5,0.75,10,0.0,,L405S-115-2025-06-05-E1,L405S-115,True,0.9713041601622392,threshold_r0.75_p10:L405S-115:E5,-1.4550204833333333,0.0,3.2275,4.682520483333343
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-012-2025-06-02-E1,L405S-012,True,0.9283535045273116,threshold_r0.75_p15:L405S-012:E1,-5.746493683333333,0.0,4.9480884666666665,10.694582150000027
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-012-2025-06-03-E1,L405S-012,True,0.9512199286963482,threshold_r0.75_p15:L405S-012:E2,-5.447494466666667,0.0,4.6687500166666664,10.116244483333316
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-012-2025-06-03-E2,L405S-012,True,0.8319986407399235,threshold_r0.75_p15:L405S-012:E3,-2.008823533333333,0.0,3.1757191000000002,5.184542633333332
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-012-2025-06-04-E1,L405S-012,True,0.8952015890612701,threshold_r0.75_p15:L405S-012:E4,-11.97166875,0.0,5.385842883333334,17.357511633333367
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-012-2025-06-05-E1,L405S-012,True,0.9366470513850651,threshold_r0.75_p15:L405S-012:E5,-6.341133,0.0,4.855978266666667,11.197111266666653
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-018-2025-06-02-E1,L405S-018,True,0.5552503411809478,threshold_r0.75_p15:L405S-018:E2,-3.8116279166666667,0.0,13.387161083333332,17.198789
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-018-2025-06-03-E1,L405S-018,True,0.5894251318762088,threshold_r0.75_p15:L405S-018:E3,-57.12775735,0.0,4.773166016666667,61.90092336666665
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-018-2025-06-03-E2,L405S-018,True,0.9615902714938036,threshold_r0.75_p15:L405S-018:E4,-2.4119718166666666,0.0,3.004385966666667,5.416357783333323
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-018-2025-06-04-E1,L405S-018,True,0.8028382868821574,threshold_r0.75_p15:L405S-018:E6,-4.748803833333333,0.0,3.26286765,8.011671483333334
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-018-2025-06-05-E1,L405S-018,True,0.8921289597833355,threshold_r0.75_p15:L405S-018:E7,-11.479166666666666,0.0,3.98255815,15.461724816666695
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-018-2025-06-05-E2,L405S-018,True,0.7679241235611706,threshold_r0.75_p15:L405S-018:E8,-3.96438955,0.0,4.917717083333333,8.882106633333334
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-028-2025-06-03-E1,L405S-028,True,0.897909862864023,threshold_r0.75_p15:L405S-028:E1,-3.3212394,0.0,3.6944444499999998,7.015683850000007
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-028-2025-06-03-E2,L405S-028,True,0.8679150134082183,threshold_r0.75_p15:L405S-028:E2,-3.3221153833333332,0.0,18.959273183333334,22.28138856666666
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-028-2025-06-04-E1,L405S-028,True,0.9210423396880643,threshold_r0.75_p15:L405S-028:E3,-3.8155172333333334,0.0,4.798032416666667,8.61354965
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-028-2025-06-04-E2,L405S-028,True,0.9305706817699061,threshold_r0.75_p15:L405S-028:E4,-4.4830044,0.0,2.6992187666666667,7.182223166666675
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-028-2025-06-05-E1,L405S-028,True,0.9234219798308678,threshold_r0.75_p15:L405S-028:E5,-2.800724633333333,0.0,4.054332633333334,6.855057266666673
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-030-2025-06-02-E1,L405S-030,True,0.812896239768918,threshold_r0.75_p15:L405S-030:E1,-2.9329631833333334,0.0,7.1459854,10.078948583333338
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-030-2025-06-03-E1,L405S-030,True,0.8895989806086392,threshold_r0.75_p15:L405S-030:E2,-2.9226694833333338,0.0,3.1993243333333337,6.1219938166666665
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-030-2025-06-04-E1,L405S-030,True,0.897485210931516,threshold_r0.75_p15:L405S-030:E4,-3.8319444333333332,0.0,2.6326335999999997,6.464578033333332
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-058-2025-06-03-E1,L405S-058,True,0.9060327063305077,threshold_r0.75_p15:L405S-058:E1,-4.9160839166666666,0.0,12.579487166666667,17.495571083333328
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-058-2025-06-04-E1,L405S-058,True,0.9411857592319479,threshold_r0.75_p15:L405S-058:E3,-5.845298283333333,0.0,3.7679738499999997,9.613272133333295
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-058-2025-06-04-E2,L405S-058,True,0.9528406761389848,threshold_r0.75_p15:L405S-058:E5,-2.3857142833333334,0.0,0.5404530833333333,2.92616736666667
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-058-2025-06-05-E1,L405S-058,True,0.9207085820769949,threshold_r0.75_p15:L405S-058:E6,-10.636363633333334,0.0,2.42028985,13.056653483333314
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-115-2025-06-02-E1,L405S-115,True,0.9271105537896402,threshold_r0.75_p15:L405S-115:E1,-1.5307026166666666,0.0,4.671381566666667,6.202084183333327
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-115-2025-06-02-E2,L405S-115,True,0.8930187657204676,threshold_r0.75_p15:L405S-115:E2,-1.3654807833333333,0.0,5.13073865,6.496219433333341
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-115-2025-06-03-E1,L405S-115,True,0.9818757041479452,threshold_r0.75_p15:L405S-115:E3,-1.32472015,0.0,2.6449499,3.969670049999987
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-115-2025-06-04-E1,L405S-115,True,0.9736951107025894,threshold_r0.75_p15:L405S-115:E4,-1.6029948,0.0,3.1142544,4.717249199999989
threshold_r0.75_p15,threshold_persistence,5,0.75,15,0.0,,L405S-115-2025-06-05-E1,L405S-115,True,0.9713041601622392,threshold_r0.75_p15:L405S-115:E5,-1.4550204833333333,0.0,3.2275,4.682520483333343
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-012-2025-06-02-E1,L405S-012,True,0.9283535045273116,threshold_r0.75_p20:L405S-012:E1,-5.746493683333333,0.0,4.9480884666666665,10.694582150000027
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-012-2025-06-03-E1,L405S-012,True,0.9512199286963482,threshold_r0.75_p20:L405S-012:E2,-5.447494466666667,0.0,4.6687500166666664,10.116244483333316
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-012-2025-06-03-E2,L405S-012,True,0.8319986407399235,threshold_r0.75_p20:L405S-012:E3,-2.008823533333333,0.0,3.1757191000000002,5.184542633333332
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-012-2025-06-04-E1,L405S-012,True,0.8952015890612701,threshold_r0.75_p20:L405S-012:E4,-11.97166875,0.0,5.385842883333334,17.357511633333367
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-012-2025-06-05-E1,L405S-012,True,0.9366470513850651,threshold_r0.75_p20:L405S-012:E5,-6.341133,0.0,4.855978266666667,11.197111266666653
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-018-2025-06-02-E1,L405S-018,True,0.5552503411809478,threshold_r0.75_p20:L405S-018:E2,-3.8116279166666667,0.0,13.387161083333332,17.198789
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-018-2025-06-03-E1,L405S-018,True,0.5894251318762088,threshold_r0.75_p20:L405S-018:E3,-57.12775735,0.0,4.773166016666667,61.90092336666665
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-018-2025-06-03-E2,L405S-018,True,0.9615902714938036,threshold_r0.75_p20:L405S-018:E4,-2.4119718166666666,0.0,3.004385966666667,5.416357783333323
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-018-2025-06-04-E1,L405S-018,True,0.8028382868821574,threshold_r0.75_p20:L405S-018:E6,-4.748803833333333,0.0,3.26286765,8.011671483333334
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-018-2025-06-05-E1,L405S-018,True,0.8921289597833355,threshold_r0.75_p20:L405S-018:E7,-11.479166666666666,0.0,3.98255815,15.461724816666695
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-018-2025-06-05-E2,L405S-018,True,0.7679241235611706,threshold_r0.75_p20:L405S-018:E8,-3.96438955,0.0,4.917717083333333,8.882106633333334
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-028-2025-06-03-E1,L405S-028,True,0.897909862864023,threshold_r0.75_p20:L405S-028:E1,-3.3212394,0.0,3.6944444499999998,7.015683850000007
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-028-2025-06-03-E2,L405S-028,True,0.8679150134082183,threshold_r0.75_p20:L405S-028:E2,-3.3221153833333332,0.0,18.959273183333334,22.28138856666666
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-028-2025-06-04-E1,L405S-028,True,0.9210423396880643,threshold_r0.75_p20:L405S-028:E3,-3.8155172333333334,0.0,4.798032416666667,8.61354965
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-028-2025-06-04-E2,L405S-028,True,0.9305706817699061,threshold_r0.75_p20:L405S-028:E4,-4.4830044,0.0,2.6992187666666667,7.182223166666675
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-028-2025-06-05-E1,L405S-028,True,0.9234219798308678,threshold_r0.75_p20:L405S-028:E5,-2.800724633333333,0.0,4.054332633333334,6.855057266666673
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-030-2025-06-02-E1,L405S-030,True,0.812896239768918,threshold_r0.75_p20:L405S-030:E1,-2.9329631833333334,0.0,7.1459854,10.078948583333338
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-030-2025-06-03-E1,L405S-030,True,0.8895989806086392,threshold_r0.75_p20:L405S-030:E2,-2.9226694833333338,0.0,3.1993243333333337,6.1219938166666665
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-030-2025-06-04-E1,L405S-030,True,0.897485210931516,threshold_r0.75_p20:L405S-030:E4,-3.8319444333333332,0.0,2.6326335999999997,6.464578033333332
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-058-2025-06-03-E1,L405S-058,True,0.9060327063305077,threshold_r0.75_p20:L405S-058:E1,-4.9160839166666666,0.0,12.579487166666667,17.495571083333328
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-058-2025-06-04-E1,L405S-058,True,0.9411857592319479,threshold_r0.75_p20:L405S-058:E3,-5.845298283333333,0.0,3.7679738499999997,9.613272133333295
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-058-2025-06-04-E2,L405S-058,True,0.9528406761389848,threshold_r0.75_p20:L405S-058:E5,-2.3857142833333334,0.0,0.5404530833333333,2.92616736666667
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-058-2025-06-05-E1,L405S-058,True,0.9207085820769949,threshold_r0.75_p20:L405S-058:E6,-10.636363633333334,0.0,2.42028985,13.056653483333314
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-115-2025-06-02-E1,L405S-115,True,0.3684203557991781,threshold_r0.75_p20:L405S-115:E1,-1.5307026166666666,0.0,133.70427631666666,135.2349789333333
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-115-2025-06-02-E2,L405S-115,False,0.0,,,,,
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-115-2025-06-03-E1,L405S-115,True,0.9818757041479452,threshold_r0.75_p20:L405S-115:E2,-1.32472015,0.0,2.6449499,3.969670049999987
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-115-2025-06-04-E1,L405S-115,True,0.9736951107025894,threshold_r0.75_p20:L405S-115:E3,-1.6029948,0.0,3.1142544,4.717249199999989
threshold_r0.75_p20,threshold_persistence,5,0.75,20,0.0,,L405S-115-2025-06-05-E1,L405S-115,True,0.9713041601622392,threshold_r0.75_p20:L405S-115:E4,-1.4550204833333333,0.0,3.2275,4.682520483333343
sampling_10min,sampling,10,0.7,15,0.0,,L405S-012-2025-06-02-E1,L405S-012,True,0.8959067762285237,sampling_10min:L405S-012:E1,10.899641583333333,5.0,3.934549216666667,-6.965092366666674
sampling_10min,sampling,10,0.7,15,0.0,,L405S-012-2025-06-03-E1,L405S-012,True,0.9805101149244734,sampling_10min:L405S-012:E2,0.9612263666666667,5.0,2.9408312333333333,1.9796048666666355
sampling_10min,sampling,10,0.7,15,0.0,,L405S-012-2025-06-03-E2,L405S-012,True,0.8317756205561715,sampling_10min:L405S-012:E3,-0.41279045000000003,10.0,4.780026566666667,5.192817016666665
sampling_10min,sampling,10,0.7,15,0.0,,L405S-012-2025-06-04-E1,L405S-012,True,0.9699290787432289,sampling_10min:L405S-012:E4,-1.5600103166666666,10.0,3.036840033333333,4.596850350000015
sampling_10min,sampling,10,0.7,15,0.0,,L405S-012-2025-06-05-E1,L405S-012,True,0.9556724330183582,sampling_10min:L405S-012:E5,3.4730848833333337,0.0,4.044384066666667,0.5712991833333447
sampling_10min,sampling,10,0.7,15,0.0,,L405S-018-2025-06-02-E1,L405S-018,True,0.7187332395836412,sampling_10min:L405S-018:E1,2.694186033333333,5.0,4.654235983333334,1.9600499500000002
sampling_10min,sampling,10,0.7,15,0.0,,L405S-018-2025-06-03-E1,L405S-018,True,0.9707118865431351,sampling_10min:L405S-018:E2,1.0556119,0.0,-1.5470922999999999,-2.602704199999999
sampling_10min,sampling,10,0.7,15,0.0,,L405S-018-2025-06-03-E2,L405S-018,True,0.9505208694598672,sampling_10min:L405S-018:E3,4.70341815,-5.0,2.11031405,-2.5931040999999944
sampling_10min,sampling,10,0.7,15,0.0,,L405S-018-2025-06-04-E1,L405S-018,True,0.8570914951488645,sampling_10min:L405S-018:E4,1.5136738833333332,0.0,3.673448,2.1597741166666706
sampling_10min,sampling,10,0.7,15,0.0,,L405S-018-2025-06-05-E1,L405S-018,True,0.9831290859434384,sampling_10min:L405S-018:E5,1.85778985,-40.0,0.30469423333333334,-1.5530956166666599
sampling_10min,sampling,10,0.7,15,0.0,,L405S-018-2025-06-05-E2,L405S-018,True,0.7951535655428873,sampling_10min:L405S-018:E6,2.5223214166666663,0.0,4.399377316666667,1.8770559000000053
sampling_10min,sampling,10,0.7,15,0.0,,L405S-028-2025-06-03-E1,L405S-028,True,0.8803344931384608,sampling_10min:L405S-028:E1,3.6361356000000002,0.0,4.257246383333333,0.6211107833333518
sampling_10min,sampling,10,0.7,15,0.0,,L405S-028-2025-06-03-E2,L405S-028,True,0.9432672941696332,sampling_10min:L405S-028:E2,4.2724359000000005,-20.0,4.276315800000001,0.0038799000000011574
sampling_10min,sampling,10,0.7,15,0.0,,L405S-028-2025-06-04-E1,L405S-028,True,0.9232123242628533,sampling_10min:L405S-028:E3,4.757925983333333,20.0,3.2034710833333335,-1.554454900000004
sampling_10min,sampling,10,0.7,15,0.0,,L405S-028-2025-06-04-E2,L405S-028,True,0.9656942328921727,sampling_10min:L405S-028:E4,2.377641533333333,10.0,0.9576322166666666,-1.4200093166666683
sampling_10min,sampling,10,0.7,15,0.0,,L405S-028-2025-06-05-E1,L405S-028,True,0.9211879364690579,sampling_10min:L405S-028:E5,5.833890749999999,5.0,0.7391443166666666,-5.094746433333328
sampling_10min,sampling,10,0.7,15,0.0,,L405S-030-2025-06-02-E1,L405S-030,True,0.8375541713708377,sampling_10min:L405S-030:E1,4.079681266666666,0.0,3.62210005,-0.4575812166666715
sampling_10min,sampling,10,0.7,15,0.0,,L405S-030-2025-06-03-E1,L405S-030,True,0.8824868007114831,sampling_10min:L405S-030:E2,3.548545916666667,0.0,2.54782255,-1.0007233666666626
sampling_10min,sampling,10,0.7,15,0.0,,L405S-030-2025-06-04-E1,L405S-030,True,0.8108008066466316,sampling_10min:L405S-030:E3,9.861105583333334,5.0,1.0442690333333333,-8.81683655
sampling_10min,sampling,10,0.7,15,0.0,,L405S-058-2025-06-03-E1,L405S-058,True,0.8877722848611443,sampling_10min:L405S-058:E1,14.93846155,10.0,4.4983277500000005,-10.440133800000009
sampling_10min,sampling,10,0.7,15,0.0,,L405S-058-2025-06-04-E1,L405S-058,True,0.9532910347517114,sampling_10min:L405S-058:E2,4.9736199333333335,10.0,2.3203842833333335,-2.653235650000001
sampling_10min,sampling,10,0.7,15,0.0,,L405S-058-2025-06-04-E2,L405S-058,True,0.9052550535960342,sampling_10min:L405S-058:E3,2.8910384833333334,0.0,2.9941924999999996,0.1031540166666689
