model_link_id,tmc_id,timestamp_la,timestamp,interval_min,day_id,day_type,period_id,speed_mph,flow_rate_vph,interval_volume_veh,occupancy,sample_count,coverage_ratio,lanes,source_corridor,quality_flag,observed_or_inferred
L405S-001,1222782,2025-06-16 11:40:00-07:00,2025-06-16T18:40:00Z,5,2025-06-16,weekday,MD,60.8,5268.0,439.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 11:45:00-07:00,2025-06-16T18:45:00Z,5,2025-06-16,weekday,MD,61.3,4932.0,411.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 11:50:00-07:00,2025-06-16T18:50:00Z,5,2025-06-16,weekday,MD,62.5,4704.0,392.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 11:55:00-07:00,2025-06-16T18:55:00Z,5,2025-06-16,weekday,MD,63.10000000000001,4452.0,371.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 12:00:00-07:00,2025-06-16T19:00:00Z,5,2025-06-16,weekday,MD,63.3,4296.0,358.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 12:05:00-07:00,2025-06-16T19:05:00Z,5,2025-06-16,weekday,MD,64.3,4944.0,412.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 12:10:00-07:00,2025-06-16T19:10:00Z,5,2025-06-16,weekday,MD,64.4,4560.0,380.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 12:15:00-07:00,2025-06-16T19:15:00Z,5,2025-06-16,weekday,MD,62.7,4836.0,403.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 12:20:00-07:00,2025-06-16T19:20:00Z,5,2025-06-16,weekday,MD,62.9,5004.0,417.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 12:25:00-07:00,2025-06-16T19:25:00Z,5,2025-06-16,weekday,MD,63.20000000000001,4176.0,348.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 12:30:00-07:00,2025-06-16T19:30:00Z,5,2025-06-16,weekday,MD,63.60000000000001,4680.0,390.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 12:35:00-07:00,2025-06-16T19:35:00Z,5,2025-06-16,weekday,MD,64.3,4524.0,377.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 12:40:00-07:00,2025-06-16T19:40:00Z,5,2025-06-16,weekday,MD,65.0,5004.0,417.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 12:45:00-07:00,2025-06-16T19:45:00Z,5,2025-06-16,weekday,MD,65.5,4080.0,340.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 12:50:00-07:00,2025-06-16T19:50:00Z,5,2025-06-16,weekday,MD,65.1,4368.0,364.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 12:55:00-07:00,2025-06-16T19:55:00Z,5,2025-06-16,weekday,MD,65.2,3588.0,299.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 13:00:00-07:00,2025-06-16T20:00:00Z,5,2025-06-16,weekday,MD,65.2,3912.0,326.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 13:05:00-07:00,2025-06-16T20:05:00Z,5,2025-06-16,weekday,MD,66.2,3816.0,318.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 13:10:00-07:00,2025-06-16T20:10:00Z,5,2025-06-16,weekday,MD,66.6,3432.0,286.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 13:15:00-07:00,2025-06-16T20:15:00Z,5,2025-06-16,weekday,MD,65.2,3612.0,301.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 13:20:00-07:00,2025-06-16T20:20:00Z,5,2025-06-16,weekday,MD,64.6,3240.0,270.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 13:25:00-07:00,2025-06-16T20:25:00Z,5,2025-06-16,weekday,MD,64.4,3036.0,253.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 13:30:00-07:00,2025-06-16T20:30:00Z,5,2025-06-16,weekday,MD,64.0,3108.0,259.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 13:35:00-07:00,2025-06-16T20:35:00Z,5,2025-06-16,weekday,MD,65.0,3252.0,271.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 13:40:00-07:00,2025-06-16T20:40:00Z,5,2025-06-16,weekday,MD,64.2,2988.0,249.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 13:45:00-07:00,2025-06-16T20:45:00Z,5,2025-06-16,weekday,MD,64.4,3444.0,287.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 13:50:00-07:00,2025-06-16T20:50:00Z,5,2025-06-16,weekday,MD,65.8,3192.0,266.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 13:55:00-07:00,2025-06-16T20:55:00Z,5,2025-06-16,weekday,MD,64.7,3096.0,258.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 14:00:00-07:00,2025-06-16T21:00:00Z,5,2025-06-16,weekday,MD,67.1,3156.0,263.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 14:05:00-07:00,2025-06-16T21:05:00Z,5,2025-06-16,weekday,MD,67.2,2964.0,247.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 14:10:00-07:00,2025-06-16T21:10:00Z,5,2025-06-16,weekday,MD,68.8,2844.0,237.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 14:15:00-07:00,2025-06-16T21:15:00Z,5,2025-06-16,weekday,MD,68.7,3192.0,266.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 14:20:00-07:00,2025-06-16T21:20:00Z,5,2025-06-16,weekday,MD,69.4,3180.0,265.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 14:25:00-07:00,2025-06-16T21:25:00Z,5,2025-06-16,weekday,MD,67.6,3228.0,269.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 14:30:00-07:00,2025-06-16T21:30:00Z,5,2025-06-16,weekday,MD,67.4,3192.0,266.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 14:35:00-07:00,2025-06-16T21:35:00Z,5,2025-06-16,weekday,MD,68.3,2892.0,241.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 14:40:00-07:00,2025-06-16T21:40:00Z,5,2025-06-16,weekday,MD,67.6,2604.0,217.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 14:45:00-07:00,2025-06-16T21:45:00Z,5,2025-06-16,weekday,MD,66.0,2832.0,236.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 14:50:00-07:00,2025-06-16T21:50:00Z,5,2025-06-16,weekday,MD,66.9,2700.0,225.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 14:55:00-07:00,2025-06-16T21:55:00Z,5,2025-06-16,weekday,MD,67.6,2616.0,218.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 15:00:00-07:00,2025-06-16T22:00:00Z,5,2025-06-16,weekday,PM,66.9,2832.0,236.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 15:05:00-07:00,2025-06-16T22:05:00Z,5,2025-06-16,weekday,PM,68.9,2484.0,207.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 15:10:00-07:00,2025-06-16T22:10:00Z,5,2025-06-16,weekday,PM,69.1,2640.0,220.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 15:15:00-07:00,2025-06-16T22:15:00Z,5,2025-06-16,weekday,PM,68.1,2940.0,245.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 15:20:00-07:00,2025-06-16T22:20:00Z,5,2025-06-16,weekday,PM,67.9,2532.0,211.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 15:25:00-07:00,2025-06-16T22:25:00Z,5,2025-06-16,weekday,PM,67.9,2712.0,226.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 15:30:00-07:00,2025-06-16T22:30:00Z,5,2025-06-16,weekday,PM,69.9,2112.0,176.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 15:35:00-07:00,2025-06-16T22:35:00Z,5,2025-06-16,weekday,PM,69.3,2292.0,191.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 15:40:00-07:00,2025-06-16T22:40:00Z,5,2025-06-16,weekday,PM,70.3,2112.0,176.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 15:45:00-07:00,2025-06-16T22:45:00Z,5,2025-06-16,weekday,PM,69.6,2556.0,213.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 15:50:00-07:00,2025-06-16T22:50:00Z,5,2025-06-16,weekday,PM,69.9,1932.0,161.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 15:55:00-07:00,2025-06-16T22:55:00Z,5,2025-06-16,weekday,PM,69.1,2328.0,194.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 16:00:00-07:00,2025-06-16T23:00:00Z,5,2025-06-16,weekday,PM,69.4,2004.0,167.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 16:05:00-07:00,2025-06-16T23:05:00Z,5,2025-06-16,weekday,PM,68.1,1956.0,163.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 16:10:00-07:00,2025-06-16T23:10:00Z,5,2025-06-16,weekday,PM,67.7,2016.0,168.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 16:15:00-07:00,2025-06-16T23:15:00Z,5,2025-06-16,weekday,PM,67.2,1620.0,135.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 16:20:00-07:00,2025-06-16T23:20:00Z,5,2025-06-16,weekday,PM,68.5,1740.0,145.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 16:25:00-07:00,2025-06-16T23:25:00Z,5,2025-06-16,weekday,PM,67.9,1452.0,121.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 16:30:00-07:00,2025-06-16T23:30:00Z,5,2025-06-16,weekday,PM,69.2,1404.0,117.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 16:35:00-07:00,2025-06-16T23:35:00Z,5,2025-06-16,weekday,PM,67.9,1512.0,126.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 16:40:00-07:00,2025-06-16T23:40:00Z,5,2025-06-16,weekday,PM,68.7,1440.0,120.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 16:45:00-07:00,2025-06-16T23:45:00Z,5,2025-06-16,weekday,PM,69.3,1404.0,117.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 16:50:00-07:00,2025-06-16T23:50:00Z,5,2025-06-16,weekday,PM,67.9,1320.0,110.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 16:55:00-07:00,2025-06-16T23:55:00Z,5,2025-06-16,weekday,PM,67.4,1296.0,108.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 17:00:00-07:00,2025-06-17T00:00:00Z,5,2025-06-16,weekday,PM,70.5,1344.0,112.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 17:05:00-07:00,2025-06-17T00:05:00Z,5,2025-06-16,weekday,PM,68.2,960.0,80.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 17:10:00-07:00,2025-06-17T00:10:00Z,5,2025-06-16,weekday,PM,67.6,996.0,83.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 17:15:00-07:00,2025-06-17T00:15:00Z,5,2025-06-16,weekday,PM,68.0,1284.0,107.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 17:20:00-07:00,2025-06-17T00:20:00Z,5,2025-06-16,weekday,PM,68.2,1296.0,108.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 17:25:00-07:00,2025-06-17T00:25:00Z,5,2025-06-16,weekday,PM,67.4,1116.0,93.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 17:30:00-07:00,2025-06-17T00:30:00Z,5,2025-06-16,weekday,PM,66.5,1224.0,102.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 17:35:00-07:00,2025-06-17T00:35:00Z,5,2025-06-16,weekday,PM,65.2,912.0,76.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 17:40:00-07:00,2025-06-17T00:40:00Z,5,2025-06-16,weekday,PM,67.4,852.0,71.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 17:45:00-07:00,2025-06-17T00:45:00Z,5,2025-06-16,weekday,PM,67.4,900.0,75.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 17:50:00-07:00,2025-06-17T00:50:00Z,5,2025-06-16,weekday,PM,67.6,696.0,58.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 17:55:00-07:00,2025-06-17T00:55:00Z,5,2025-06-16,weekday,PM,67.4,852.0,71.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 18:00:00-07:00,2025-06-17T01:00:00Z,5,2025-06-16,weekday,PM,68.6,696.0,58.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 18:05:00-07:00,2025-06-17T01:05:00Z,5,2025-06-16,weekday,PM,67.7,744.0,62.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 18:10:00-07:00,2025-06-17T01:10:00Z,5,2025-06-16,weekday,PM,70.0,624.0,52.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 18:15:00-07:00,2025-06-17T01:15:00Z,5,2025-06-16,weekday,PM,69.4,720.0,60.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 18:20:00-07:00,2025-06-17T01:20:00Z,5,2025-06-16,weekday,PM,68.8,528.0,44.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 18:25:00-07:00,2025-06-17T01:25:00Z,5,2025-06-16,weekday,PM,67.4,624.0,52.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 18:30:00-07:00,2025-06-17T01:30:00Z,5,2025-06-16,weekday,PM,68.7,792.0,66.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 18:35:00-07:00,2025-06-17T01:35:00Z,5,2025-06-16,weekday,PM,68.7,540.0,45.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 18:40:00-07:00,2025-06-17T01:40:00Z,5,2025-06-16,weekday,PM,69.8,492.0,41.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 18:45:00-07:00,2025-06-17T01:45:00Z,5,2025-06-16,weekday,PM,69.4,648.0,54.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 18:50:00-07:00,2025-06-17T01:50:00Z,5,2025-06-16,weekday,PM,68.2,636.0,53.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 18:55:00-07:00,2025-06-17T01:55:00Z,5,2025-06-16,weekday,PM,67.7,576.0,48.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 19:00:00-07:00,2025-06-17T02:00:00Z,5,2025-06-16,weekday,NT2,68.7,348.0,29.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 19:05:00-07:00,2025-06-17T02:05:00Z,5,2025-06-16,weekday,NT2,68.9,360.0,30.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 19:10:00-07:00,2025-06-17T02:10:00Z,5,2025-06-16,weekday,NT2,69.7,372.0,31.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 19:15:00-07:00,2025-06-17T02:15:00Z,5,2025-06-16,weekday,NT2,69.4,624.0,52.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 19:20:00-07:00,2025-06-17T02:20:00Z,5,2025-06-16,weekday,NT2,69.1,504.0,42.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 19:25:00-07:00,2025-06-17T02:25:00Z,5,2025-06-16,weekday,NT2,67.3,576.0,48.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 19:30:00-07:00,2025-06-17T02:30:00Z,5,2025-06-16,weekday,NT2,68.0,528.0,44.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 19:35:00-07:00,2025-06-17T02:35:00Z,5,2025-06-16,weekday,NT2,67.8,564.0,47.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 19:40:00-07:00,2025-06-17T02:40:00Z,5,2025-06-16,weekday,NT2,67.6,492.0,41.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 19:45:00-07:00,2025-06-17T02:45:00Z,5,2025-06-16,weekday,NT2,68.5,528.0,44.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 19:50:00-07:00,2025-06-17T02:50:00Z,5,2025-06-16,weekday,NT2,67.0,696.0,58.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 19:55:00-07:00,2025-06-17T02:55:00Z,5,2025-06-16,weekday,NT2,68.1,444.0,37.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 20:00:00-07:00,2025-06-17T03:00:00Z,5,2025-06-16,weekday,NT2,69.1,732.0,61.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 20:05:00-07:00,2025-06-17T03:05:00Z,5,2025-06-16,weekday,NT2,69.4,516.0,43.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 20:10:00-07:00,2025-06-17T03:10:00Z,5,2025-06-16,weekday,NT2,68.8,600.0,50.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 20:15:00-07:00,2025-06-17T03:15:00Z,5,2025-06-16,weekday,NT2,67.8,552.0,46.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 20:20:00-07:00,2025-06-17T03:20:00Z,5,2025-06-16,weekday,NT2,67.6,588.0,49.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 20:25:00-07:00,2025-06-17T03:25:00Z,5,2025-06-16,weekday,NT2,69.2,624.0,52.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 20:30:00-07:00,2025-06-17T03:30:00Z,5,2025-06-16,weekday,NT2,66.5,660.0,55.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 20:35:00-07:00,2025-06-17T03:35:00Z,5,2025-06-16,weekday,NT2,67.1,732.0,61.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 20:40:00-07:00,2025-06-17T03:40:00Z,5,2025-06-16,weekday,NT2,68.2,924.0,77.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 20:45:00-07:00,2025-06-17T03:45:00Z,5,2025-06-16,weekday,NT2,69.6,708.0,59.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 20:50:00-07:00,2025-06-17T03:50:00Z,5,2025-06-16,weekday,NT2,70.2,720.0,60.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 20:55:00-07:00,2025-06-17T03:55:00Z,5,2025-06-16,weekday,NT2,70.1,588.0,49.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 21:00:00-07:00,2025-06-17T04:00:00Z,5,2025-06-16,weekday,NT2,69.3,624.0,52.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 21:05:00-07:00,2025-06-17T04:05:00Z,5,2025-06-16,weekday,NT2,69.2,768.0,64.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 21:10:00-07:00,2025-06-17T04:10:00Z,5,2025-06-16,weekday,NT2,68.5,972.0,81.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 21:15:00-07:00,2025-06-17T04:15:00Z,5,2025-06-16,weekday,NT2,68.8,864.0,72.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 21:20:00-07:00,2025-06-17T04:20:00Z,5,2025-06-16,weekday,NT2,66.0,1032.0,86.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 21:25:00-07:00,2025-06-17T04:25:00Z,5,2025-06-16,weekday,NT2,66.9,1296.0,108.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 21:30:00-07:00,2025-06-17T04:30:00Z,5,2025-06-16,weekday,NT2,65.7,1704.0,142.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 21:35:00-07:00,2025-06-17T04:35:00Z,5,2025-06-16,weekday,NT2,67.8,1500.0,125.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 21:40:00-07:00,2025-06-17T04:40:00Z,5,2025-06-16,weekday,NT2,68.9,1788.0,149.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 21:45:00-07:00,2025-06-17T04:45:00Z,5,2025-06-16,weekday,NT2,69.1,2100.0,175.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 21:50:00-07:00,2025-06-17T04:50:00Z,5,2025-06-16,weekday,NT2,68.2,1764.0,147.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 21:55:00-07:00,2025-06-17T04:55:00Z,5,2025-06-16,weekday,NT2,66.8,1608.0,134.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 22:00:00-07:00,2025-06-17T05:00:00Z,5,2025-06-16,weekday,NT2,69.7,1512.0,126.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 22:05:00-07:00,2025-06-17T05:05:00Z,5,2025-06-16,weekday,NT2,69.6,1776.0,148.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 22:10:00-07:00,2025-06-17T05:10:00Z,5,2025-06-16,weekday,NT2,68.9,1968.0,164.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 22:15:00-07:00,2025-06-17T05:15:00Z,5,2025-06-16,weekday,NT2,70.5,2640.0,220.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 22:20:00-07:00,2025-06-17T05:20:00Z,5,2025-06-16,weekday,NT2,68.5,2700.0,225.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 22:25:00-07:00,2025-06-17T05:25:00Z,5,2025-06-16,weekday,NT2,69.6,2916.0,243.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 22:30:00-07:00,2025-06-17T05:30:00Z,5,2025-06-16,weekday,NT2,68.6,3300.0,275.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 22:35:00-07:00,2025-06-17T05:35:00Z,5,2025-06-16,weekday,NT2,69.6,3408.0,284.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 22:40:00-07:00,2025-06-17T05:40:00Z,5,2025-06-16,weekday,NT2,69.1,3876.0,323.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 22:45:00-07:00,2025-06-17T05:45:00Z,5,2025-06-16,weekday,NT2,70.0,3984.0,332.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 22:50:00-07:00,2025-06-17T05:50:00Z,5,2025-06-16,weekday,NT2,64.7,3840.0,320.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 22:55:00-07:00,2025-06-17T05:55:00Z,5,2025-06-16,weekday,NT2,55.10000000000001,3636.0,303.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 23:00:00-07:00,2025-06-17T06:00:00Z,5,2025-06-16,weekday,NT2,60.4,3648.0,304.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 23:05:00-07:00,2025-06-17T06:05:00Z,5,2025-06-16,weekday,NT2,63.400000000000006,3564.0,297.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 23:10:00-07:00,2025-06-17T06:10:00Z,5,2025-06-16,weekday,NT2,64.8,4716.0,393.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 23:15:00-07:00,2025-06-17T06:15:00Z,5,2025-06-16,weekday,NT2,65.6,4740.0,395.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 23:20:00-07:00,2025-06-17T06:20:00Z,5,2025-06-16,weekday,NT2,66.9,5232.0,436.0,,1,1.0,5,D12_I405_S,observed_complete,observed
L405S-001,1222782,2025-06-16 23:25:00-07:00,2025-06-17T06:25:00Z,5,2025-06-16,weekday,NT2,66.7,5160.0,430.0,,1,1.0,5,D12_I405_S,observed_complete,observed
